,,Event.CrossSection,Event.HT,nLeptons,nJets,nBjets,nNotbjets,Event_type,Bjet_group,pT_1,eta_1,phi_1,pT_2,eta_2,phi_2,pT_3,eta_3,phi_3,pT_4,eta_4,phi_4,pT_5,eta_5,phi_5,pT_6,eta_6,phi_6,m_12,m_34,m_56,dR_12,dR_34,dR_56,dEta_12,dEta_34,dEta_56,dPhi_12,dPhi_34,dPhi_56,pT_12,pT_34,pT_56,xWt1,HT_select,m_1234,dR_1234,dR_1256,dR_3456,m_min,m_mean,m_max,dEta_min,dEta_mean,dEta_max
ttHjj dilep,317,0.00059942465,880.862,2.0,6,4.0,2.0,2.0,4.0,323.1401062011719,-0.8141526579856873,-1.5860315561294556,135.32220458984375,-1.0353361368179321,-0.9687080383300781,76.71623992919922,-0.7587952613830566,3.0112533569335938,47.74479293823242,0.26898375153541565,0.9007433652877808,50.27256393432617,-0.5851090550422668,-2.317451238632202,36.20366287231445,0.30999019742012024,1.816551685333252,152.00154038480562,124.6846353871403,85.71913483433329,2.5339409624559974,2.34746279199209,2.3281298645562822,0.22118347883224487,1.02777898311615,0.8950992822647095,2.5242691357904157,2.1105098724365234,2.1491826216327112,440.5065040552244,66.33543974457228,42.98941296901653,3.0957497266178104,880.8619995117188,486.01233283369737,2.538372955614172,1.756304245786715,2.319338743112785,38.141380559201394,146.4056886852362,281.18943846602974,0.04100644588470459,0.6766484379768372,1.34532630443573
ttHjj dilep,318,0.0006009156,839.0707,2.0,7,5.0,2.0,2.0,5.0,136.21351623535156,-0.12162576615810394,0.3659845292568207,79.12564849853516,-0.7013299465179443,-1.163739562034607,54.17088317871094,0.6409308910369873,-0.02312297932803631,53.056488037109375,-1.1207424402236938,0.3688529431819916,51.270713806152344,0.15614059567451477,-0.9618934988975525,73.8135986328125,-0.6953135132789612,1.6900420188903809,160.57832443894685,111.13875052105833,135.15843205606214,1.635882882759701,3.265560467302776,0.9822108748503976,0.5797041654586792,1.7616733312606812,0.8514541387557983,1.52972412109375,2.7496167441182813,0.489657076197215,160.31249253298148,105.17481033806034,37.38418592952735,4.226351322908371,791.8125,275.55801913219005,2.8240628808804042,2.090407028254037,2.4350019169822987,58.34937805563871,110.49386013688805,160.57832443894685,0.006016433238983154,0.7969644069671631,1.7616733312606812
ttHjj dilep,319,0.0006027792,649.3561,2.0,7,4.0,3.0,2.0,4.0,106.82999420166016,-1.9380851984024048,-1.7903332710266113,79.07877349853516,0.36070531606674194,0.7768322825431824,64.38695526123047,1.7292107343673706,1.9864311218261719,51.0279541015625,0.6715964078903198,-2.0776729583740234,206.54774475097656,-0.25556644797325134,-0.010968613438308239,34.652767181396484,1.6210585832595825,-1.7809942960739136,315.4436911190038,124.77063708250151,229.95460875950653,2.3694733550172042,1.4034156176258925,2.5796729841276904,2.298790454864502,1.0576143264770508,1.8766250610351562,0.5744270404153546,0.9225114266104022,1.7700257301330566,59.00737973601419,52.742657685453565,202.5578108049116,0.960555694381514,649.3560791015625,703.9593881224582,5.152281022688653,3.4922277721082686,3.6175710572814603,50.199041454429675,225.5965159842032,529.9290580577648,0.10815215110778809,1.6184829473495483,3.6672959327697754
ttHjj dilep,320,0.00060725195,766.8685,2.0,7,4.0,3.0,2.0,4.0,132.8708953857422,1.1978490352630615,-1.1326320171356201,77.6530990600586,1.535179853439331,-2.3227181434631348,57.218135833740234,0.7995358109474182,-0.003398861503228545,56.05244445800781,-1.37702214717865,-0.10153315961360931,114.3420639038086,-0.031204281374812126,0.8106768131256104,95.27880859375,0.4818555414676666,-3.0460517406463623,124.70029329270807,151.29960638944254,208.94031524561333,1.2369709248679617,2.1787691813725765,0.8801418686070337,0.33733081817626953,2.176558017730713,0.5130597949028015,1.1900861263275146,0.09813430160284042,0.7151359001821795,177.06631308767902,113.13426674214702,75.50869301190193,0.8982041688330655,766.8685302734375,494.1037765863533,2.543066531100842,3.090019424613613,1.649855975075092,104.71636534312357,185.52143277805038,303.5082496493283,0.3176802694797516,1.2377232313156128,2.9122018814086914
ttHjj dilep,321,0.00060822105,674.57153,2.0,7,5.0,2.0,2.0,5.0,169.41612243652344,-0.18975605070590973,-1.705652117729187,72.365966796875,-0.5031394958496094,-3.1233346462249756,70.5649185180664,-1.1279864311218262,1.9638251066207886,37.40420150756836,-0.5453528761863708,-0.5379623770713806,34.454341888427734,-1.2331756353378296,-0.5560189485549927,54.81973648071289,0.577625572681427,1.682757019996643,150.87686531670133,103.3267740095923,120.23536671596398,1.4519066583743947,2.568735520574124,2.0233831069798955,0.31338346004486084,0.5826335549354553,1.8108012676239014,1.4176825284957886,2.5017874240875244,0.9028166850381574,194.10909232970354,46.30038500860632,43.04048253108478,0.8842579779613451,619.2747802734375,342.42534323151995,3.040357777180832,0.121694717122825,1.2935192858459919,28.21017742048068,119.45638810857531,238.13259642529746,0.042213380336761475,0.7940606474876404,1.8108012676239014
ttHjj dilep,322,0.0006106811,592.7726,2.0,6,5.0,1.0,2.0,5.0,92.65422821044922,0.7884935140609741,0.3249606788158417,76.96475219726562,0.3388027548789978,1.3338065147399902,56.537357330322266,0.5845459699630737,-2.4205989837646484,51.650177001953125,1.9392465353012085,2.916583299636841,37.687599182128906,1.1979444026947021,-2.324127435684204,56.864566802978516,1.298065185546875,-1.453501582145691,94.24168615140835,95.4185570799917,42.857196768753,2.179640083655605,1.6523122567524018,2.2731727558841808,0.4496907591819763,1.3547005653381348,0.10012078285217285,2.132746847467967,0.9460032621966761,2.27096680005128,148.68701967637907,96.33480673652163,86.11460420173421,8.66722332877213,546.2345581054688,317.9851897601079,0.9930969689508095,2.6585753876646145,2.0741568717894934,33.380393673486495,104.94267768417221,159.3215090691242,0.10012078285217285,0.7034817934036255,1.6004438400268555
ttHjj dilep,323,0.00061075564,661.69824,2.0,6,4.0,2.0,2.0,4.0,159.30075073242188,-0.24504995346069336,-1.8988374471664429,128.90240478515625,1.23042631149292,0.742734968662262,96.69526672363281,1.3758876323699951,2.6620419025421143,62.55712127685547,0.5886872410774231,-0.023986557498574257,89.76106262207031,2.2603790760040283,0.2628765404224396,35.000675201416016,0.6570836901664734,1.8648077249526978,369.05570186651187,166.1418989822607,131.33908824061612,1.5578993507300356,2.799005797469581,2.222861500556408,1.4754762649536133,0.787200391292572,1.6032953262329102,0.5000201781564435,2.686028480529785,1.5396614392572125,77.14894888548768,48.982118985983654,95.32311489116485,4.432068281251112,661.6982421875,573.7488109829596,0.717966477725794,1.7145192735352555,1.427852203355027,68.68455276946597,183.74721555601636,447.1823875096791,0.06839644908905029,1.0308059453964233,2.5054290294647217
ttHjj dilep,324,0.0006115011,570.6488,2.0,6,4.0,2.0,2.0,4.0,94.25164031982422,-0.21061915159225464,-2.6043100357055664,88.38805389404297,0.7439349889755249,-1.9387927055358887,71.92959594726562,0.2683579921722412,1.395293951034546,41.56346130371094,1.3281340599060059,-3.0097298622131348,105.88827514648438,2.304490566253662,-1.4533298015594482,75.23507690429688,0.29195863008499146,-0.30785760283470154,112.46622968778394,107.99943825895983,235.35981230612884,2.6536997973631307,1.6490551860034426,2.8345691071695565,0.9545541405677795,1.0597760677337646,2.0125319957733154,2.4760753234201154,1.2634309212393084,1.9961204846673688,172.6315908570825,71.36081073606111,153.12369445913035,8.748451521042954,570.6488037109375,304.8428484733782,2.161933578640182,2.5039947071283297,3.109382129878578,75.33017838134352,160.23968762961815,343.2145083878277,0.023600637912750244,1.0804569721221924,2.5151097774505615
ttHjj dilep,325,0.0006116502,853.6449,2.0,8,4.0,4.0,2.0,4.0,131.20013427734375,0.8764030933380127,-0.466214120388031,94.02141571044922,-0.5357575416564941,1.9480242729187012,74.42216491699219,1.0294119119644165,1.2201902866363525,58.00761032104492,1.6951332092285156,-2.894043445587158,152.5922088623047,-1.285381555557251,3.075321912765503,136.47482299804688,2.1746199131011963,-1.4639066457748413,273.6815161626641,125.61650946094385,820.3802389706022,1.5884715270575758,1.1786500656548666,3.731621089111702,1.4121606349945068,0.6657212972640991,3.4600014686584473,0.7273542006784162,0.9726413170522967,1.3976357857412616,87.32500803205676,63.57289907764633,186.3695735265646,2.336163447017992,853.6448974609375,471.43350577983813,1.8784552011271372,2.7900740787208775,1.5055654222817547,125.61650946094385,292.9342981129807,820.3802389706022,0.1530088186264038,1.6097126007080078,3.4600014686584473
ttHjj dilep,326,0.00061172474,684.07336,2.0,7,5.0,2.0,2.0,5.0,135.65684509277344,1.4409987926483154,2.260451316833496,115.1302490234375,-0.013576778583228588,-0.6238222718238831,61.077476501464844,1.5614608526229858,-2.686004161834717,47.54991912841797,1.0881785154342651,-0.13008052110671997,32.08755111694336,0.06642051041126251,-2.251239538192749,44.817195892333984,0.2961670160293579,1.0242047309875488,117.04764062914948,80.76603600987268,109.5561738075956,1.8088783610965653,2.3544224680595316,1.525345779750306,0.12046205997467041,1.021757960319519,0.3097437918186188,1.8048628250784198,2.121159076690674,1.493565710383006,161.17278796428994,41.166386295921285,120.28032063834134,0.9257347285208056,684.0733642578125,284.8260988705317,0.55532244958032,3.278202284590373,2.7712446365994183,65.14799242290684,126.68414202045273,319.0048728775113,0.07999728620052338,0.8527289628982544,1.5750375986099243
ttHjj dilep,327,0.0006124702,994.2266,2.0,7,4.0,3.0,2.0,4.0,275.35662841796875,-0.7075872421264648,2.3735299110412598,105.17874908447266,-1.1111186742782593,-0.2901413142681122,91.90459442138672,0.8099858164787292,-0.35490596294403076,71.97085571289062,-0.9457305073738098,1.6236919164657593,191.77027893066406,-0.0923367291688919,-0.511089563369751,50.99789810180664,1.8862135410308838,-3.02775239944458,339.4716385839329,211.73000846677178,297.839751289229,2.694064247942648,2.1059669167895945,3.201289299498561,0.40353143215179443,1.755716323852539,1.9785503149032593,2.6636712551116943,1.162994774180003,2.516662836074829,188.28344072252656,91.5411313754737,153.34137258949454,1.1349180030921444,959.084228515625,639.1986612142244,2.19548200736612,3.6007969670169575,1.4100527374316125,111.97906927699513,259.7272565104742,479.74442089397513,0.16538816690444946,1.3912705183029175,2.9973320960998535
ttHjj dilep,328,0.0006129175,986.11414,2.0,7,5.0,2.0,2.0,5.0,296.871826171875,-0.24281559884548187,-1.1224509477615356,250.16677856445312,-0.7066070437431335,1.7466709613800049,125.89742279052734,-0.005674971267580986,-2.719017267227173,60.40534210205078,-0.7360531091690063,0.8817058801651001,47.755126953125,0.6816453337669373,-0.40890198945999146,69.49800872802734,0.8131453990936279,-1.8558343648910522,284.1685501985378,106.52780022726307,343.37581480277316,1.6140816859182419,1.9171691456652558,1.5881083245877696,0.23714062571525574,1.4176983833312988,1.5197525024414062,1.5965663194656372,1.2906079292297363,0.46091255347197446,319.4634930440617,86.74554262069599,190.44628737526713,2.42393250130367,986.1141357421875,474.60687883046677,1.2920825367417672,2.874840029796096,1.6282052765884922,79.26061263506163,217.6516707894146,560.9991654330914,0.029446065425872803,0.8098593354225159,1.5491985082626343
ttHjj dilep,329,0.0006145575,917.7288,2.0,7,4.0,3.0,2.0,4.0,171.25680541992188,1.7719773054122925,0.2949996292591095,126.73613739013672,0.5763052701950073,0.989051342010498,102.08760833740234,1.4203025102615356,1.1854702234268188,40.46931838989258,0.6267744302749634,2.673725128173828,166.97088623046875,1.001566767692566,0.060290317982435226,100.37625122070312,2.4008257389068604,-3.050274133682251,226.39734323820133,103.46020362018632,329.2461392904881,2.7239838705462227,1.8339063567902534,3.410797119789049,1.1956720352172852,0.7935280799865723,1.3992589712142944,2.447540911036082,1.6533377488427838,3.1105644702911377,280.63787945689086,112.87558162112983,66.71566326076334,1.5889288196169877,917.7288208007812,369.24311663480876,2.178793475532044,1.7542268805751033,2.265877770659787,103.46020362018632,184.87752664795502,329.2461392904881,0.050469160079956055,0.8651297092437744,1.824520468711853
ttHjj dilep,330,0.0006196266,817.93854,2.0,7,4.0,3.0,2.0,4.0,170.9940948486328,0.6175233125686646,-0.9524287581443787,111.82998657226562,0.956025242805481,-0.28031453490257263,74.85601806640625,0.33063843846321106,-3.078519821166992,31.83325958251953,-0.9379460215568542,1.007209300994873,196.6796112060547,0.8008227348327637,1.3108701705932617,84.40525817871094,1.4187753200531006,2.5320489406585693,104.25435794251436,110.19812646071392,174.28914830215083,2.4925703856733166,2.537345126877809,2.017388133605949,0.3385019302368164,1.2685844898223877,0.6179525852203369,2.4694784005456647,2.197456185017721,1.9204138835244855,267.7154201663409,61.821514555946266,239.12327456691548,4.657737034190253,793.2797241210938,391.2099815435419,2.973563965901217,0.8771876705651372,1.7173447965525985,104.25435794251436,184.27129125763332,336.5830497011281,0.15520250797271729,0.9228709936141968,2.3567214012145996
ttHjj dilep,331,0.00062208663,895.7321,2.0,6,4.0,2.0,2.0,4.0,339.0647888183594,-1.1075793504714966,-0.5566943883895874,60.66900634765625,-1.8957979679107666,-0.43741291761398315,52.945037841796875,-0.47091054916381836,-2.894219160079956,35.29539108276367,-0.7169804573059082,0.0003925328201148659,88.45082092285156,-1.454634428024292,2.4118266105651855,61.916770935058594,0.16638071835041046,1.7907301187515259,172.75195464385874,87.51491040196535,142.16094273561876,3.123404148463912,0.34864027589631374,1.7359294633853886,0.78821861743927,0.24606990814208984,1.621015191078186,3.022311182814189,0.2469810565286359,0.6210964918136597,399.3679675543145,20.613652961722302,143.40435261383664,4.628685032116721,867.763671875,371.04696781008846,1.9670600171644168,0.5198605183219628,1.7964095375313882,64.70234120181924,165.14564420196655,372.5406130886097,0.24606990814208984,0.9101775288581848,2.062178611755371
ttHjj dilep,332,0.0006228321,890.2622,2.0,8,4.0,4.0,2.0,4.0,200.2799835205078,0.2650507390499115,0.6056279540061951,75.77325439453125,1.0876402854919434,2.088041067123413,58.34125518798828,2.2463083267211914,-1.4690955877304077,38.766387939453125,-0.6534938216209412,-0.08615122735500336,142.7888641357422,1.275307059288025,-2.0218799114227295,96.10347747802734,1.617258071899414,-0.5418739914894104,198.62740700563242,201.58619299014384,170.86871328450655,1.8518991490353771,3.3914151495873655,1.6964081968714293,0.8225895166397095,2.8998022079467773,0.34195101261138916,1.6591796000772199,1.75864830811555,1.6615866740518292,220.3014964435661,75.83711851309089,179.2006059114138,2.20269045220039,840.8712158203125,483.3679426218295,2.2681313320990752,2.6278556540196494,0.5538174839736764,94.8186409263406,191.67886410285615,374.2249202806948,0.18766677379608154,1.2495534420013428,2.8998022079467773
ttHjj dilep,333,0.000625143,739.5808,2.0,6,4.0,2.0,2.0,4.0,187.48019409179688,0.05392962321639061,-2.9074199199676514,80.18507385253906,0.809468686580658,-2.2008535861968994,67.10892486572266,-0.4450247287750244,1.3756828308105469,44.35244369506836,-1.6961984634399414,1.673466444015503,124.21867370605469,-1.2301419973373413,-1.2903627157211304,38.03757095336914,0.7216704487800598,2.109920024871826,134.24778067386177,76.71439492207647,209.10983304973914,2.5495474988420224,3.1068771415184546,3.481479366388264,0.755539059638977,1.251173734664917,1.951812505722046,2.435026319819041,2.843809040384837,2.88290244737734,253.86355350472172,110.27985144583334,87.98648086179125,8.385243320969064,645.387451171875,441.8625975348345,2.526097113075767,2.508226568485613,2.9087713738159455,73.68619252620881,172.05029690290118,308.476630367847,0.08779823780059814,1.2588485479354858,2.505667209625244
ttHjj dilep,334,0.00062536664,654.38495,2.0,6,5.0,1.0,2.0,5.0,155.50375366210938,0.7655226588249207,2.2689554691314697,96.79601287841797,0.008050170727074146,-2.2960522174835205,93.4512939453125,2.020824432373047,-0.7858454585075378,63.078468322753906,0.8778581023216248,-0.8734801411628723,46.522544860839844,-0.1325337290763855,-3.044131278991699,56.96819305419922,0.12574446201324463,0.7537454962730408,213.75313478625407,114.00506275734845,190.68754713854952,1.612412778225054,2.3942886780576793,2.481478901189071,0.7574725151062012,1.0103918313980103,1.8950799703598022,1.4234150330251971,2.1706511974334717,1.6020016988092145,170.67549025048314,53.197531069590354,110.95370736046213,6.961135924951338,626.5731201171875,361.35247335021086,1.419244441944275,3.3223985524707924,1.9549730092258915,59.27761513438758,159.3277591500661,291.470266457632,0.1123354434967041,0.9343994855880737,2.153358221054077
ttHjj dilep,335,0.00062655937,1237.9226,2.0,7,4.0,3.0,2.0,4.0,235.421875,0.7087615132331848,0.07173410058021545,152.0623321533203,0.3968968987464905,-2.362592935562134,131.05596923828125,-0.3182794153690338,-2.424098253250122,66.93273162841797,0.534676194190979,-0.6358374953269958,406.1352844238281,-0.32203930616378784,1.7451797723770142,70.22816467285156,-0.05377001315355301,1.1892035007476807,365.0692321795737,169.2638852802405,122.44795620263208,2.4542225025360134,1.599700160091962,0.6173151805881576,0.31186461448669434,0.8529555797576904,0.26826930046081543,2.4343271255493164,1.3533319552713117,0.5559762716293335,155.31296148996904,133.6805487783147,467.25841053255834,3.704862909490374,1237.922607421875,594.8070929916161,1.8122057379532783,1.7448988092046998,2.715872922689398,100.28850108413646,261.0748267418915,575.7934414724048,0.0037598907947540283,0.5442358255386353,1.0308008193969727
ttHjj dilep,336,0.00062700664,893.13885,2.0,6,4.0,2.0,2.0,4.0,214.8033447265625,0.240702822804451,0.4150283932685852,209.09080505371094,-0.6306992173194885,-1.8661108016967773,154.0331268310547,-0.15452176332473755,2.477442502975464,59.55294418334961,-1.2038763761520386,-2.899670124053955,72.40449523925781,-0.6817182898521423,1.803348183631897,33.152587890625,-1.0472413301467896,-0.3557285964488983,434.83868714571935,149.8423114727517,89.6852569703933,2.4419126201476993,2.469553292406886,2.1897989061092553,0.8714020252227783,1.0493545532226562,0.3655230402946472,2.2811391353607178,2.2355197350210467,2.159076690673828,176.87266728464942,196.44208138147448,60.64152829466506,1.5685161652109123,845.0519409179688,719.9155128091986,2.8694981121745022,1.341133908536862,1.5429603993244088,87.07501818627898,195.41313229112282,434.83868714571935,0.05101907253265381,0.6634715795516968,1.4445792436599731
ttHjj dilep,337,0.0006287212,447.55286,2.0,6,4.0,2.0,2.0,4.0,111.21598052978516,-0.41180214285850525,-1.3889477252960205,81.1380844116211,-0.6715754270553589,1.2260663509368896,44.93147277832031,-1.6045624017715454,1.8658154010772705,38.78504943847656,-1.1127246618270874,2.7563862800598145,62.697750091552734,-1.2009897232055664,-2.0895283222198486,34.362640380859375,-2.433783531188965,-1.7137855291366577,188.2412605222435,42.84174105854517,66.34806645651884,0.5871687639117208,2.304127468737275,3.028152245820312,0.25977328419685364,0.491837739944458,1.2327938079833984,0.526578577356883,2.251021774607249,2.765849860506602,57.87548626379298,75.59950178398047,95.49925788373946,2.4449187386732976,447.5528564453125,305.39477251733535,0.2893050455958716,1.4272861994297985,1.1413151253451475,42.84174105854517,108.62719810047328,188.2412605222435,0.088265061378479,0.866475522518158,2.0219814777374268
ttHjj dilep,338,0.0006293921,571.4391,2.0,6,4.0,2.0,2.0,4.0,113.09080505371094,-0.8244391679763794,2.384906768798828,86.8290023803711,0.11033301055431366,-1.8225396871566772,69.20049285888672,-0.11317630112171173,0.7383038401603699,30.183429718017578,1.620435357093811,-2.3001327514648438,51.791465759277344,0.6808586716651917,-1.4267126321792603,42.410457611083984,0.6810087561607361,0.9714587330818176,199.77096971557,128.94627278751125,87.83504614299531,1.4176895413842234,3.4982148047303574,0.7434212438738635,0.9347721934318542,1.7336117029190063,0.0001500844955444336,1.0658539215750018,3.0384366512298584,0.7434212287240705,104.05882345332336,39.30061007174751,35.313795163024125,1.2162308403664124,571.4390869140625,385.87151128974045,3.298287757725699,2.3050889135166783,1.145750221796467,48.415069379531495,122.08891940530908,200.0716648426328,0.0001500844955444336,1.01183021068573,2.4448745250701904
ttHjj dilep,339,0.00063043577,708.8451,2.0,7,4.0,3.0,2.0,4.0,81.58130645751953,1.6032463312149048,2.910719156265259,80.64948272705078,1.7059545516967773,1.687821865081787,63.65094757080078,1.1974509954452515,-1.9189808368682861,36.94810104370117,0.3132641017436981,2.770453691482544,124.57035064697266,-0.333658367395401,-0.42642226815223694,75.46260070800781,1.3366857767105103,-0.1365358680486679,100.28988704735129,84.79954300378905,185.45686331548254,1.2272028207832744,1.8225882572071028,3.304886977095224,0.10270822048187256,0.884186863899231,1.6703441143035889,1.2228972911834717,1.5937507788287562,2.851706238585063,132.83844777850058,72.8604611558819,198.06247318686212,1.183215173129559,592.8856811523438,255.9102384771018,1.743036368616842,2.969831068454381,1.2477616502883142,78.6945733600237,151.63056215616277,304.11393732654506,0.10270822048187256,0.9471495747566223,2.0396130084991455
ttHjj dilep,340,0.00063885946,883.48193,2.0,6,4.0,2.0,2.0,4.0,218.94703674316406,-0.6648286581039429,2.909148693084717,62.312889099121094,0.860651969909668,-0.2610833942890167,54.89020538330078,-0.5184932947158813,0.026664255186915398,32.254127502441406,0.1294768750667572,1.6172946691513062,109.31732177734375,0.4919625222682953,-1.9862332344055176,56.91652297973633,-1.27120041847229,-0.03341482952237129,311.84439309559525,67.35902326912874,206.32893302828882,1.5257494427019211,1.6808775250064483,2.1264825185392233,1.5254806280136108,0.6479701995849609,1.7631629705429077,0.028639403981618017,1.5509622414880475,1.1887742598825177,156.66986762620007,63.11131481027337,102.71661969469169,7.617587840253101,611.75732421875,424.51560361549866,2.3648218792529994,1.2451729671452034,2.009516285901673,45.63668713283615,156.17357680755413,311.84439309559525,0.14633536338806152,0.9851738214492798,2.131852388381958
ttHjj dilep,341,0.0006425868,496.42908,2.0,6,4.0,2.0,2.0,4.0,147.6406707763672,-0.949729323387146,-0.3232582211494446,74.04336547851562,-0.641675591468811,-2.371833562850952,47.45930480957031,0.8324792385101318,-1.8344695568084717,46.07041549682617,-1.269525408744812,-2.0259454250335693,79.68395233154297,-0.4022884666919708,0.28776901960372925,37.372066497802734,-0.7724160552024841,1.7917137145996094,185.94006145784158,119.11586356528063,79.10353003786284,2.07160765507986,2.1107074747669294,1.6789536811020938,0.30805373191833496,2.1020045280456543,0.3701275885105133,2.0485754013061523,0.19147586822509766,1.6376480181985578,131.2521274427519,93.1015067921811,90.24449356925064,0.40866812045168877,496.4290771484375,346.7015076433773,1.4268297881596699,1.688051258225047,0.6021997604834953,45.173814546504076,120.40914607745056,208.98482330345584,0.1307404637336731,0.8188724517822266,2.1020045280456543
ttHjj dilep,342,0.0006428104,982.04846,2.0,6,4.0,2.0,2.0,4.0,154.53665161132812,-0.36513420939445496,-1.7938517332077026,138.66519165039062,1.045434832572937,1.4989145994186401,100.00017547607422,0.04815167933702469,-0.949414074420929,37.48934555053711,-1.7773717641830444,-2.2513201236724854,280.6954650878906,1.5850369930267334,1.897135853767395,102.33934783935547,-1.226905345916748,-1.0919963121414185,370.4234587566229,148.91065289501324,733.95463102023,3.3064045048362347,2.242207740048946,4.103892155358575,1.4105690717697144,1.8255234956741333,2.8119423389434814,2.9904189745532435,1.3019061088562012,2.9891321659088135,27.215711007700673,115.74708033813434,180.2147017196329,14.358641532009813,982.0484619140625,590.8530730743565,3.4248827108643725,1.8502163617525758,2.539392582046863,80.79397440408725,306.7180272436464,733.95463102023,0.41328588128089905,1.6028234958648682,3.3624086380004883
ttHjj dilep,343,0.0006445995,700.49115,2.0,7,4.0,3.0,2.0,4.0,252.5902557373047,0.9976410865783691,-2.8896243572235107,90.90703582763672,1.2873077392578125,-0.34378954768180847,64.90833282470703,1.5711332559585571,0.9397320747375488,56.67412185668945,0.29187092185020447,-0.516018807888031,85.97047424316406,-0.15010757744312286,0.7060226202011108,36.32868957519531,-0.4265724718570709,-1.9145890474319458,294.6886494421051,117.46839334715067,110.95182308867376,0.6624456309232315,1.9379687430458112,2.635154329852149,0.28966665267944336,1.2792623043060303,0.27646487951278687,0.5957578738504132,1.4557509422302246,2.6206116676330566,184.53500722215082,90.93733183859369,57.38472756982568,3.153230144101307,676.0040893554688,486.815098815206,0.3650678115712705,2.110094203484384,3.5479367006713853,68.3373174339254,164.69642987561275,340.578560697327,0.27646487951278687,1.0004363059997559,1.9977056980133057
ttHjj dilep,344,0.0006464632,952.61035,2.0,6,5.0,1.0,2.0,5.0,212.37928771972656,-0.36925745010375977,-1.3060004711151123,115.54500579833984,0.28405511379241943,2.157036781311035,83.06327819824219,1.8820617198944092,1.9418796300888062,51.22394943237305,0.8390119075775146,-2.7601466178894043,49.296138763427734,1.2923476696014404,2.5822136402130127,247.943359375,1.0494440793991089,1.2763222455978394,327.47539534410953,118.57962447754367,140.5990716681907,2.8948320084029406,1.876940671813214,1.3282900619454865,0.6533125638961792,1.0430498123168945,0.24290359020233154,2.8201480547534388,1.5604337135977069,1.3058913946151733,109.04444239844814,97.13505987665243,265.1532249019882,5.219757055372194,850.2761840820312,637.218916681913,3.1476782066711633,1.6049087443371257,1.257050405591488,54.293473766919185,208.12073255652365,566.1361933674406,0.21043217182159424,0.9661270380020142,2.251319169998169
ttHjj dilep,345,0.0006507123,540.9852,2.0,6,5.0,1.0,2.0,5.0,124.85926818847656,-0.7524949908256531,-1.787548303604126,91.72225189208984,-1.1391596794128418,2.7590317726135254,87.39788818359375,-1.126046061515808,-1.1191760301589966,54.41365051269531,-0.25228407979011536,-0.3532351553440094,32.978782653808594,-0.3131175637245178,2.4883179664611816,30.588321685791016,-0.6137208938598633,1.466409683227539,172.19888002800855,115.44008340648651,69.70534945568973,1.7791308219259023,2.7964580043081035,1.3704680496059116,0.3866646885871887,0.8129284977912903,0.3614368140697479,1.7366049925433558,2.6756914297686976,1.321947844820567,142.20540360553667,59.79834419351633,55.467433979737024,1.7839759106169433,540.9852294921875,305.7115145031576,2.050871217004873,0.8232026654496526,1.8270241053188594,36.67738185120796,105.08286631477228,172.19888002800855,0.013113617897033691,0.46746253967285156,0.8868756294250488
ttHjj dilep,346,0.0006509359,1008.4085,2.0,7,4.0,3.0,2.0,4.0,261.06439208984375,-0.45615413784980774,-2.1308746337890625,151.87991333007812,-0.9638418555259705,1.8366522789001465,136.50677490234375,0.3418494760990143,1.4508963823318481,104.84927368164062,0.44854408502578735,-1.3374301195144653,67.60486602783203,2.1032636165618896,0.06044290214776993,43.59904479980469,-0.14301949739456177,-2.8791491985321045,399.86576315834424,241.16461797459377,185.60439484327583,2.3706582605665534,2.790367076295256,3.699593141151822,0.5076876878738403,0.10669460892677307,2.2462830543518066,2.3156583944903772,2.7883265018463135,2.939592123031616,193.56241961495235,52.62957538885694,26.384502072309118,3.4271502157080413,929.4654541015625,759.0012085498581,3.833609074903573,4.265333177929255,1.9082082416828732,105.4861544214608,263.2882721190878,517.6616576996407,0.10669460892677307,1.2356326580047607,3.067105531692505
ttHjj dilep,347,0.0006522032,576.27515,2.0,6,4.0,2.0,2.0,4.0,71.03482818603516,0.1479092687368393,-2.968893527984619,66.56521606445312,-2.018427610397339,3.0997843742370605,51.065120697021484,1.2877585887908936,1.7168023586273193,43.16754150390625,0.42997854948043823,2.119140148162842,82.3430404663086,2.10674786567688,0.564289391040802,74.9418716430664,-0.15626294910907745,-1.5819077491760254,182.60943322870304,48.77754603167363,258.96712988879176,2.1769309701378927,2.870418750998611,3.118874720063564,2.16633677482605,0.8577800393104553,2.2630107402801514,0.21450740495790654,2.7392548640542707,2.1461970806121826,136.81020635803017,92.34582169881273,75.36951168950384,9.42947157492388,531.2409057617188,418.87670999214725,2.6329992503959216,3.504229623375078,2.6082466693808732,48.77754603167363,184.19948571039512,590.7520392943434,0.28206926584243774,1.6826672554016113,4.125175476074219
